incident_id,source,source_record_id,narrative,original_label,revised_label,reference_annotator_confidence,exact_evidence_excerpt,correction_reason,annotation_review_status,label_provenance,annotation_version,reviewer_id,reviewer_name,submitted_at,activity,source_native_outcome
OSHA-SIR-2025021658,OSHA_SIR,2025021658,"An employee was operating a forklift to drain some hoses of oil-based mud. The employee drove the forklift on soft and uneven ground, stopped, and raised the boom approximately forty feet to begin draining the hoses. As the employee stepped off the forklift, the soft ground gave way (impression of at least 9"") and the forklift began tipping over. The employee was struck by the boom as it was falling and sustained a dislocated knee as well as a back injury.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"An employee was operating a forklift to drain some hoses of oil-based mud. The employee drove the forklift on soft and uneven ground, stopped, and raised the boom approximately forty feet to begin draining the hoses. As the employee stepped off the forklift, the soft ground gave way (impression of at least 9"") and the forklift began tipping over. The employee was struck by the boom as it was falling and sustained a dislocated knee as well as a back injury.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-04 15:59:59.712633+00,Struck by object tipping over,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2025032146,OSHA_SIR,2025032146,"An employee was working with a pump truck operator to retrieve a retrievable plug down the hole. They were flushing sand off of a retrievable bridge packer (RBP). The TIW valve was rigged up with a swivel joint to the pump truck hose when it came loose and fell from overhead. The TIW valve struck the employee in the head and shoulder causing him to fall over. The employee sustained head trauma, a broken shoulder blade, and injuries to his shoulder, arm, and elbow. The employee was hospitalized.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"An employee was working with a pump truck operator to retrieve a retrievable plug down the hole. They were flushing sand off of a retrievable bridge packer (RBP). The TIW valve was rigged up with a swivel joint to the pump truck hose when it came loose and fell from overhead. The TIW valve struck the employee in the head and shoulder causing him to fall over. The employee sustained head trauma, a broken shoulder blade, and injuries to his shoulder, arm, and elbow. The employee was hospitalized.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-04 16:45:55.307647+00," Struck by propelled, falling, or suspended object  unspecified",Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2025032244,OSHA_SIR,2025032244,"An employee was running a pig through a water line to clear the ice. The pig caused the 12-inch water line to whip and strike the employee, resulting in a head laceration and broken leg.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"An employee was running a pig through a water line to clear the ice. The pig caused the 12-inch water line to whip and strike the employee, resulting in a head laceration and broken leg.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-04 16:35:29.194518+00,Struck by other propelled object or substance  n.e.c.,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2025032361,OSHA_SIR,2025032361,"An employee was performing a hot tap. The employee set a completion plug in preparation of removing the completion plug stopple tool. The tool was not completely set, and gas pressure and metal debris were released from the blow out. The employee sustained multiple contusions and abrasions to the chest, neck and face area, loss of eyes, and finger amputations.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"An employee was performing a hot tap. The employee set a completion plug in preparation of removing the completion plug stopple tool. The tool was not completely set, and gas pressure and metal debris were released from the blow out. The employee sustained multiple contusions and abrasions to the chest, neck and face area, loss of eyes, and finger amputations.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-03 18:39:21.379739+00,Struck by discharged object or substance ,Hospitalized=1.00; Amputation=1.00; Loss of Eye=1.00
OSHA-SIR-2025054962,OSHA_SIR,2025054962,"On 5/27/2025, during the liner press operation, the operator began to carry out the routine cleaning process. While the machine was in jog mode, the operator ejected the die up using the foot pedal. The operator then went to remove the die for cleaning and the spin function engaged, causing their left little finger to be caught between the liner die and the liner barrel. The finger was amputated at the first knuckle.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"On 5/27/2025, during the liner press operation, the operator began to carry out the routine cleaning process. While the machine was in jog mode, the operator ejected the die up using the foot pedal. The operator then went to remove the die for cleaning and the spin function engaged, causing their left little finger to be caught between the liner die and the liner barrel. The finger was amputated at the first knuckle.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-05 11:03:28.5412+00," Struck by running powered equipment  during maintenance, cleaning, testing",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2025065306,OSHA_SIR,2025065306,"Employee 1 was operating a crane to move a pumping unit. Employee 2 was holding a tag line. The crane lifted the pumping unit and began rotating clockwise to place it on top of a concrete base. The front driver s side outrigger and float began to sink into the ground, causing the crane to lean over. This caused the pumping unit to swing and strike into an adjacent wellhead, breaking some piping and causing a fire. The crane then fell over and it's boom broke piping on a second wellhead, contributing further to the fire. Employee 1 fell out of the cab and crawled out of the fire. He sustained burns to his face and hands and had fractured ribs. He was hospitalized. Employee 2 was burned on his cheek, arm, and leg.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"Employee 1 was operating a crane to move a pumping unit. Employee 2 was holding a tag line. The crane lifted the pumping unit and began rotating clockwise to place it on top of a concrete base. The front driver s side outrigger and float began to sink into the ground, causing the crane to lean over. This caused the pumping unit to swing and strike into an adjacent wellhead, breaking some piping and causing a fire. The crane then fell over and it's boom broke piping on a second wellhead, contributing further to the fire. Employee 1 fell out of the cab and crawled out of the fire. He sustained burns to his face and hands and had fractured ribs. He was hospitalized. Employee 2 was burned on his cheek, arm, and leg.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-05 14:43:46.084006+00,Vehicle or machinery fire ,Hospitalized=1.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2025077110,OSHA_SIR,2025077110,"At about 4:20 a.m. on July 22, 2025, an employee of Blackeagle Energy Services was removing masking tape from a 24-inch, 450-pound flange on a pipe rack. Dunnage supporting the flange failed and it fell, crushing the employee's left hand against the rack. The employee suffered a partially severed middle finger, crushed bones, and lacerations/tendon damage to the ring finger. The employee was hospitalized, and the middle finger was medically amputated at the first knuckle.",SIF_POTENTIAL,SIF_POTENTIAL,0.90,"At about 4:20 a.m. on July 22, 2025, an employee of Blackeagle Energy Services was removing masking tape from a 24-inch, 450-pound flange on a pipe rack. Dunnage supporting the flange failed and it fell, crushing the employee's left hand against the rack. The employee suffered a partially severed middle finger, crushed bones, and lacerations/tendon damage to the ring finger. The employee was hospitalized, and the middle finger was medically amputated at the first knuckle.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-04 16:31:32.39946+00,Struck by other falling object  n.e.c.,Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2025077257,OSHA_SIR,2025077257,Three employees were servicing and cleaning an oil well when a fire occurred. All three employees were burned. One employee was treated and released. Two employees were hospitalized and one hospitalized employee required surgery.,SIF_POTENTIAL,SIF_POTENTIAL,0.90,Three employees were servicing and cleaning an oil well when a fire occurred. All three employees were burned. One employee was treated and released. Two employees were hospitalized and one hospitalized employee required surgery.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-05 14:48:25.476757+00,Vehicle or machinery fire ,Hospitalized=2.00; Amputation=0.00; Loss of Eye=0.00
OSHA-SIR-2025088501,OSHA_SIR,2025088501,"An employee was operating a torque wrench to tighten equipment when his right index finger got caught in a pinch point of the tool, resulting in a partial amputation without fracture.",NON_SIF_POTENTIAL,NON_SIF_POTENTIAL,0.70,"An employee was operating a torque wrench to tighten equipment when his right index finger got caught in a pinch point of the tool, resulting in a partial amputation without fracture.",No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-05 11:12:15.734253+00,Struck by running powered equipment  n.e.c.,Hospitalized=0.00; Amputation=1.00; Loss of Eye=0.00
OSHA-SIR-2025099684,OSHA_SIR,2025099684,An employee was rigging up a location. He was using an Allen wrench to free up rotation and start the drawworks engine manually. The engine rotated and his left little finger became caught between the Allen wrench and the engine. The employee sustained an amputation to his little finger and fractures to his wrist.,SIF_POTENTIAL,SIF_POTENTIAL,0.90,An employee was rigging up a location. He was using an Allen wrench to free up rotation and start the drawworks engine manually. The engine rotated and his left little finger became caught between the Allen wrench and the engine. The employee sustained an amputation to his little finger and fractures to his wrist.,No supported correction from the conservative secondary review.,retained_teammate_label,teammate_manual_label,sif-label-review-v0.2.0,fa21da09-d2cf-45e7-874a-a1c4d3fdc84b,Punaji Zore,2026-09-05 11:00:21.94544+00," Struck by running powered equipment  during maintenance, cleaning, testing",Hospitalized=1.00; Amputation=1.00; Loss of Eye=0.00
